it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	l_55	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	m_55	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	r_55	
0	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.18956170572867942	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	0.47868522964296112	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817	-0.2891235239142817
1000	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.1547982335935599	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	0.17649672618174675	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846	-0.021698492588186846
2000	0.35522752670816388	0.35522752670816388	0.35522752670816388	0.35522752670816388	0.35522752670816388	0.35522752670816388	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.12872593615858707	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.20043554736504743	0.50089497639619873	0.50089497639619873	0.50089497639619873	0.50089497639619873	0.50089497639619873	0.1085901971432255	0.1085901971432255	0.1085901971432255	0.1085901971432255	0.1085901971432255	0.1085901971432255	0.1085901971432255	0.1085901971432255	0.1085901971432255	0.1085901971432255	0.1085901971432255	0.1085901971432255	0.1085901971432255	0.1085901971432255	0.10370432032949292	0.10370432032949292	0.10370432032949292	0.10370432032949292	0.10370432032949292	0.10370432032949292	0.10370432032949292	0.10370432032949292	0.10370432032949292	0.10370432032949292	0.10370432032949292	0.10370432032949292	0.10370432032949292	0.10370432032949292	0.10370432032949292	0.10370432032949292	0.10370432032949292	0.10370432032949292	0.10370432032949292	0.10370432032949292	0.10370432032949292	0.10370432032949292	0.10370432032949292	0.11562076048954685	0.11562076048954685	0.11562076048954685	0.11562076048954685	0.11562076048954685	0.11562076048954685	0.11562076048954685	0.11562076048954685	0.11562076048954685	0.11562076048954685	0.11562076048954685	0.11562076048954685	0.11562076048954685	0.11562076048954685	-0.14566744968803486	-0.14566744968803486	-0.14566744968803486	-0.14566744968803486	-0.14566744968803486	0.24663732956493839	0.020135739015361573	0.020135739015361573	0.020135739015361573	0.020135739015361573	0.020135739015361573	0.020135739015361573	0.020135739015361573	0.020135739015361573	0.020135739015361573	0.020135739015361573	0.020135739015361573	0.020135739015361573	0.020135739015361573	0.025021615829094151	0.025021615829094151	0.025021615829094151	0.025021615829094151	0.025021615829094151	0.025021615829094151	0.025021615829094151	0.025021615829094151	0.025021615829094151	0.025021615829094151	0.025021615829094151	0.096731227035554507	0.096731227035554507	0.096731227035554507	0.096731227035554507	0.096731227035554507	0.096731227035554507	0.096731227035554507	0.096731227035554507	0.096731227035554507	0.096731227035554507	0.096731227035554507	0.096731227035554507	0.084814786875500578	0.084814786875500578	0.084814786875500578	0.084814786875500578	0.084814786875500578	0.084814786875500578	0.084814786875500578	0.084814786875500578	0.084814786875500578	0.084814786875500578	0.084814786875500578	0.084814786875500578	0.084814786875500578	0.084814786875500578
3000	0.3837139181323822	0.3837139181323822	0.3837139181323822	0.3837139181323822	0.17871733268437417	0.17871733268437417	0.17871733268437417	0.17871733268437417	0.085136974309713315	0.085136974309713315	0.085136974309713315	0.085136974309713315	0.085136974309713315	0.085136974309713315	0.085136974309713315	0.085136974309713315	0.085136974309713315	0.19507913296524132	0.19507913296524132	0.19507913296524132	0.19507913296524132	0.19507913296524132	0.19507913296524132	0.19507913296524132	0.19507913296524132	0.19507913296524132	0.19507913296524132	0.19507913296524132	0.19507913296524132	0.19507913296524132	0.19507913296524132	0.19507913296524132	0.19507913296524132	0.20058096541630158	0.20058096541630158	0.20058096541630158	0.20058096541630158	0.20058096541630158	0.20058096541630158	0.20058096541630158	0.20058096541630158	0.20058096541630158	0.20058096541630158	0.20058096541630158	0.20058096541630158	0.20058096541630158	0.20058096541630158	0.20058096541630158	0.20058096541630158	0.20058096541630158	0.46608054693214357	0.46608054693214357	0.46608054693214357	0.46608054693214357	0.46608054693214357	0.46608054693214357	0.45109303270408768	0.45109303270408768	0.45109303270408768	0.45109303270408768	0.45109303270408768	0.11619843045783852	0.11619843045783852	0.11619843045783852	0.11619843045783852	0.11619843045783852	0.11619843045783852	0.11619843045783852	0.11619843045783852	0.11619843045783852	0.11619843045783852	0.11619843045783852	0.11619843045783852	0.11619843045783852	0.11619843045783852	0.12116056048930593	0.12116056048930593	0.12116056048930593	0.12116056048930593	0.12116056048930593	0.12116056048930593	0.12116056048930593	0.12116056048930593	0.12116056048930593	0.12116056048930593	0.12116056048930593	0.12116056048930593	0.12116056048930593	0.12116056048930593	0.12116056048930593	0.12116056048930593	0.12116056048930593	0.12116056048930593	0.12116056048930593	0.12116056048930593	0.12116056048930593	0.12116056048930593	0.12116056048930593	0.16998767449442201	0.16998767449442201	0.16998767449442201	0.16998767449442201	0.16998767449442201	0.16998767449442201	0.16998767449442201	0.16998767449442201	0.16998767449442201	0.16998767449442201	0.16998767449442201	0.16998767449442201	0.16998767449442201	0.16998767449442201	-0.067379114571705478	-0.067379114571705478	-0.067379114571705478	-0.067379114571705478	-0.27237570001971351	0.062518902226535653	0.062518902226535653	0.062518902226535653	-0.031061456148125208	-0.031061456148125208	-0.031061456148125208	-0.031061456148125208	-0.031061456148125208	-0.031061456148125208	-0.031061456148125208	-0.031061456148125208	-0.031061456148125208	0.078880702507402797	0.078880702507402797	0.07391857247593539	0.07391857247593539	0.07391857247593539	0.07391857247593539	0.07391857247593539	0.07391857247593539	0.07391857247593539	0.07391857247593539	0.07391857247593539	0.07391857247593539	0.07391857247593539	0.07391857247593539	0.07391857247593539	0.07391857247593539	0.079420404926995647	0.079420404926995647	0.079420404926995647	0.079420404926995647	0.079420404926995647	0.079420404926995647	0.079420404926995647	0.079420404926995647	0.079420404926995647	0.030593290921879568	0.030593290921879568	0.030593290921879568	0.030593290921879568	0.030593290921879568	0.030593290921879568	0.030593290921879568	0.030593290921879568	0.29609287243772153	0.29609287243772153	0.29609287243772153	0.29609287243772153	0.29609287243772153	0.29609287243772153
4000	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.15067846399872378	0.45715204277642479	0.45715204277642479	0.45715204277642479	0.45715204277642479	0.45715204277642479	0.11915727081967586	0.11915727081967586	0.11915727081967586	0.11915727081967586	0.11915727081967586	0.11915727081967586	0.11915727081967586	0.11915727081967586	0.11915727081967586	0.11915727081967586	0.11915727081967586	0.11915727081967586	0.11915727081967586	0.11915727081967586	0.11915727081967586	0.11915727081967586	0.11915727081967586	0.11915727081967586	0.11915727081967586	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	0.092777857838928349	-0.30647357877770098	-0.30647357877770098	-0.30647357877770098	-0.30647357877770098	-0.30647357877770098	0.031521193179047918	0.031521193179047918	0.031521193179047918	0.031521193179047918	0.031521193179047918	0.031521193179047918	0.031521193179047918	0.031521193179047918	0.031521193179047918	0.031521193179047918	0.031521193179047918	0.031521193179047918	0.031521193179047918	0.031521193179047918	0.031521193179047918	0.031521193179047918	0.031521193179047918	0.031521193179047918	0.031521193179047918	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434	0.057900606159795434
5000	0.16797474585420225	0.16797474585420225	0.16797474585420225	0.16797474585420225	0.16797474585420225	0.16797474585420225	0.16797474585420225	0.16797474585420225	0.16797474585420225	0.16797474585420225	0.16797474585420225	0.16797474585420225	0.10857991580857619	0.10857991580857619	0.10857991580857619	0.10857991580857619	0.10857991580857619	0.10857991580857619	0.10857991580857619	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.16963115274220628	0.43781147686460675	0.43781147686460675	0.43781147686460675	0.43781147686460675	0.43781147686460675	0.11449118901131916	0.11449118901131916	0.11449118901131916	0.11449118901131916	0.11449118901131916	0.11449118901131916	0.11449118901131916	0.11449118901131916	0.11449118901131916	0.11449118901131916	0.11449118901131916	0.11449118901131916	0.11449118901131916	0.11449118901131916	0.11449118901131916	0.11449118901131916	0.11449118901131916	0.11449118901131916	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	0.052744022470204245	-0.26983673101040451	-0.26983673101040451	-0.26983673101040451	-0.26983673101040451	-0.26983673101040451	0.053483556842883084	0.053483556842883084	0.053483556842883084	0.053483556842883084	0.053483556842883084	0.053483556842883084	0.053483556842883084	-0.0059112732027429699	-0.0059112732027429699	-0.0059112732027429699	-0.0059112732027429699	-0.0059112732027429699	-0.0059112732027429699	-0.0059112732027429699	0.055139963730887115	0.055139963730887115	0.055139963730887115	0.055139963730887115	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204	0.11688713027200204
6000	0.29092122792061015	0.29092122792061015	0.29092122792061015	0.29092122792061015	0.29092122792061015	0.29092122792061015	0.06752526676257263	0.06752526676257263	0.06752526676257263	0.06752526676257263	0.06752526676257263	0.06752526676257263	0.06752526676257263	0.06752526676257263	0.06752526676257263	0.06752526676257263	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	0.2181020709961651	1.0419795313312303	1.0419795313312303	0.14582747673886151	0.14582747673886151	0.14582747673886151	0.14582747673886151	0.14582747673886151	0.14582747673886151	0.14582747673886151	0.14582747673886151	0.14582747673886151	0.14582747673886151	0.14582747673886151	0.12228600301193425	0.12228600301193425	0.12228600301193425	0.12228600301193425	0.12228600301193425	0.12228600301193425	0.12228600301193425	0.12228600301193425	0.12228600301193425	0.12228600301193425	0.12228600301193425	0.12228600301193425	0.12228600301193425	0.12228600301193425	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	0.097059839929427003	-0.75105830341062019	-0.75105830341062019	0.14509375118174864	0.14509375118174864	0.14509375118174864	0.14509375118174864	-0.078302209976288881	-0.078302209976288881	-0.078302209976288881	-0.078302209976288881	-0.078302209976288881	-0.078302209976288881	-0.078302209976288881	-0.054760736249361619	-0.054760736249361619	-0.054760736249361619	0.095816067984230854	0.095816067984230854	0.095816067984230854	0.095816067984230854	0.095816067984230854	0.095816067984230854	0.095816067984230854	0.095816067984230854	0.095816067984230854	0.095816067984230854	0.095816067984230854	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381	0.1210422310667381
7000	0.35060427977392417	0.35060427977392417	0.35060427977392417	0.35060427977392417	0.35060427977392417	0.35060427977392417	0.35060427977392417	0.08000107347260578	0.08000107347260578	0.08000107347260578	0.08000107347260578	0.08000107347260578	0.08000107347260578	0.08000107347260578	0.08000107347260578	0.08000107347260578	0.08000107347260578	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.19099429207206536	0.93859761639348205	0.93859761639348205	0.15667377391915652	0.15667377391915652	0.15667377391915652	0.15667377391915652	0.15667377391915652	0.15667377391915652	0.15667377391915652	0.15667377391915652	0.15667377391915652	0.15667377391915652	0.15667377391915652	0.097442441426078413	0.097442441426078413	0.097442441426078413	0.097442441426078413	0.097442441426078413	0.097442441426078413	0.097442441426078413	0.097442441426078413	0.097442441426078413	0.097442441426078413	0.097442441426078413	0.097442441426078413	0.097442441426078413	0.097442441426078413	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	0.11552496765861435	-0.58799333661955788	-0.58799333661955788	0.19393050585476765	0.19393050585476765	0.19393050585476765	0.19393050585476765	0.19393050585476765	-0.076672700446550737	-0.076672700446550737	-0.076672700446550737	-0.076672700446550737	-0.076672700446550737	-0.076672700446550737	-0.017441367953472633	-0.017441367953472633	-0.017441367953472633	-0.017441367953472633	0.09355185064598695	0.09355185064598695	0.09355185064598695	0.09355185064598695	0.09355185064598695	0.09355185064598695	0.09355185064598695	0.09355185064598695	0.09355185064598695	0.09355185064598695	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014	0.075469324413451014
